country,factor,theme,real_beta,real_beta_t,bei_beta,bei_beta_t,mkt_beta,pre_mean,pre_vol,post_mean,n_pre,n_post,post_mean_2022,post_mean_2023,post_mean_2024
deu,mispricing_mgmt,new,0.0023766887124901798,0.30454449659900157,-0.010718227794029148,-1.1505770992409095,-0.10606710203021393,0.003632680698054134,0.022250016180119563,0.011098056364974677,227,48,0.01801070433383838,0.013415424922371933,0.0069873495588464755
deu,mispricing_perf,new,-0.021609363334413205,-1.6682398815984416,-0.019290101125754293,-1.3034286299986746,-0.24047780496196536,0.0042431240040137425,0.03197275059181346,0.0055172098980238666,227,48,0.004247757167691009,-0.0034759523833699166,0.013243915899097217
deu,ncoa_gr1a,investment,0.0027457509632816536,0.2969672325387089,-0.0010807955637742134,-0.13133056176513141,-0.01325912606727012,0.003910031655142834,0.02030743507332788,0.0021594790901815,227,48,0.015537323475203804,-0.0037580893115062852,0.006490170125335677
deu,ncol_gr1a,investment,0.009767109995211722,1.220560776656198,0.009598445329836829,0.8666105055526998,0.06203606525365464,3.172172119548847e-05,0.0204388941084232,-0.0039726884839961455,227,48,0.005295662785776649,-0.008169740277747967,-0.0065340491872326574
deu,netdebt_me,value,-0.008737772280566306,-0.8920773843934553,-0.019187281895823735,-1.2468619389424418,-0.1970598336676025,7.791894677691385e-05,0.027267252438694243,-0.003672761175929868,227,48,-0.0046150591444273845,-0.010909783750352633,0.006880529994129517
deu,netis_at,investment,0.009143727749152808,0.5248929506667084,-0.019982295748056995,-1.1568456898948045,-0.1912762684276071,0.003929138554366467,0.02926924005021996,0.004128718081296137,227,48,0.008943093086448068,0.021126632859780625,-0.0006815605701864579
deu,nfna_gr1a,investment,0.003684714566785018,0.5304451570761148,-0.010815691977042288,-1.184850536878424,-0.05742955976587685,0.0030375366023577674,0.017835851168023147,0.0065212532611895425,227,48,0.011430765052106717,-0.004223415309766799,0.005050844687367484
deu,ni_ar1,intangibles,0.005901108408780425,0.9413577393837882,-0.0003483689946212657,-0.03817615052867325,0.0726018953467817,-0.0010547227042110722,0.017460515402812193,-8.52482607463315e-05,227,48,-0.006221334797531817,0.009421065255437316,-0.0011016721929614415
deu,ni_be,new,-0.0038819730291779963,-0.4514260342556676,-0.014505377632514646,-1.3022215540179565,-0.0691845904883009,0.001145256794948789,0.023112201819012163,-0.0023062366318729204,227,48,-0.0053446379361902245,0.0020958323655524747,-0.0028029882697145256
deu,ni_inc8q,momentum,-0.0057624025917819574,-0.5100789769098215,0.004672704354511659,0.4781778416636519,0.012603414126176389,-0.00031606766765739173,0.025491062351433048,0.0017924136670194474,227,48,0.0004501104024300429,-0.0039002411896822582,0.00562721570885685
deu,ni_ivol,intangibles,-0.008992616127631593,-1.2151713406646576,0.003769359632757541,0.32452051547692384,-0.019419364933727812,-1.4446716682814715e-05,0.02246642605931467,-0.003004988083126659,227,48,-0.003021123394931225,-0.006170193933489866,-0.0037871197108874915
deu,ni_me,value,0.0019959677043753397,0.17491177703614028,0.014868809918738634,0.78415846374426,0.17510865111625357,0.0006361180148357517,0.027543338034105986,0.003651558379045816,227,48,0.008781225465313576,0.00392078586216266,-0.007807824410793582
deu,niq_at,profitability,-0.01043165108361591,-1.326191754308209,-0.01258768296342739,-0.7020278869961707,-0.11484440497968831,0.002665936425710678,0.02691287635851832,-0.00763389665944713,227,48,-0.007973348620171633,-0.0006603136235447917,-0.006110959108493801
deu,niq_at_chg1,profitability,0.005276728636533038,0.42458128217982094,-0.005293349079799973,-0.44042784227991516,-0.0037242892848509714,0.002137586971298529,0.026775423158707585,0.0005029663462394165,227,48,0.0004344966292129336,0.00033307597534294975,0.008418615155964457
deu,niq_be,profitability,-0.00503064194744369,-0.5810004407199569,-0.007512174766534244,-0.46710001741278634,-0.03882032343710576,0.002836014508281677,0.026335921117074574,0.002652387853614662,227,48,-0.0019136618153249999,0.006547361269584859,0.006536801153173126
deu,niq_be_chg1,profitability,0.008923277784343427,0.7794492063526016,-0.016737678263704443,-1.4409822880011152,-0.019692657465895044,0.0016861343832219168,0.02313365356839909,0.002252288664826046,227,48,0.0047758411701386,-0.002956090757576791,0.012079245489428807
deu,niq_su,momentum,0.008842915541805012,0.5576327647378351,-0.009181647694577378,-0.7291045681589707,-0.010775598118021566,0.0017900967291125036,0.02732275526466243,0.0008106649767983649,227,48,-0.0011602747369075835,0.0023296933910564254,0.008593274599532017
deu,nncoa_gr1a,investment,-0.007547521684720234,-0.8220436920967856,-0.005364689228585213,-0.6279245114380902,0.000992296765686922,0.003409885304157998,0.019108395941941154,0.004422371265634797,227,48,0.014025194263196393,0.0007364275272840663,0.010911030026300957
deu,noa_at,investment,0.004136643245280359,0.4207486275764801,-0.0017949282593428114,-0.14877421893080472,-0.006124703131630119,0.002346151328649315,0.021627335319956396,0.0064487497793352,227,48,0.004650447459878959,-0.002761264529277375,0.009597273269011575
deu,noa_gr1a,investment,0.010759176575647168,0.9744125200675551,-0.01444557047666734,-1.3046922888019783,-0.07141093160955694,0.004802909126414221,0.0215200165292388,0.007907673891990161,227,48,0.00998093484086862,0.0007908168789497248,0.013060499409574225
deu,o_score,profitability,-0.00306925939143011,-0.44264007738272193,0.0029957333732819206,0.2727393527427618,-0.02668177396436857,-0.0006071093735219141,0.021353353799732806,0.006853051811656877,227,48,0.00905608517417719,0.009080293162277665,0.0035906236671843666
deu,oaccruals_at,investment,0.019996008182079052,1.645216661905872,0.009084141661271396,0.7719096033623016,-0.015374615914394145,0.003816031826262169,0.0220534971082101,0.0019761328246698713,227,48,-0.004524775293253126,-0.0060374853580141075,0.008726358291201474
deu,oaccruals_ni,investment,0.017007810196408533,1.6137681168191602,0.01757672848999243,1.320377273131319,0.04193308673738513,0.0026072349480506275,0.02315025461965552,0.005355584965135548,227,48,0.009279104541797216,-0.009061928152784181,0.0018330255512264409
deu,ocf_at,new,0.0012960153877120668,0.1815664110203276,-0.006866603272819085,-0.5439083607171513,-0.09011862607222833,0.0036337921890353996,0.020378305041031306,-0.009169570557792222,227,48,-0.005812467976252851,-0.0074040980282720084,-0.011914912406323948
deu,ocf_at_chg1,new,-0.001074308178065619,-0.1243836272291225,0.012239369941341584,1.4008852459232606,0.01584704144641447,0.002895635301158189,0.01945706174033075,0.0006143328846522584,227,48,9.635960804644165e-05,-0.0028460220328026496,-0.002224621572305433
deu,ocf_me,value,0.011329245041262103,1.6025263360603583,0.03732641794694014,2.1805823257649806,0.23204341065917533,0.004241692878171712,0.028247815595210928,0.008033762927477735,227,48,0.013538753213919633,0.0008980991905630755,-0.0052120220946557
deu,ocfq_saleq_std,intangibles,0.005351869816141756,0.36296778187845485,-0.04264500202233315,-2.5085386898359583,-0.1351485343515346,0.002573835152477313,0.030039665843749872,-0.008507461365896614,227,48,-0.008404809437036915,-0.0010717894202817667,-0.011126752003398686
deu,op_at,profitability,-0.010125402039321912,-1.181360460810469,-0.004774342853553209,-0.3033385606968629,-0.06573417511566883,0.004667867124432319,0.021391890127117383,-0.010491184304406723,227,48,-0.007619891795789584,0.0007089298796020745,-0.013694826804921748
deu,op_atl1,profitability,-0.0184288562073523,-1.7900308703272743,-0.008862747948805889,-0.5812568403524829,-0.04208561195601464,0.0030083689734112904,0.022517017201709625,-0.009408507010980062,227,48,-0.009011858973499383,-0.002144552092261625,-0.00979072764209755
deu,ope_be,profitability,-0.0077057275674621605,-0.8256599368894163,0.0034918813451268894,0.3220113176998434,0.04974538451302572,0.003322339971495563,0.021073933325283997,-0.0018126270710625773,227,48,-0.0022595134317899925,0.006640963309503517,-0.0056699883875737265
deu,ope_bel1,profitability,-0.009712592880663456,-1.0803292770404516,0.005999108079013733,0.5144377976978772,0.05063689406365858,0.002059041631717182,0.02117806044804382,-0.001877901921582544,227,48,-0.004842170201058459,0.005697016999514702,-0.005815639777340634
deu,opex_at,intangibles,-0.0027404028356935333,-0.31248244784519674,0.01331556966135175,0.9584531174729377,0.1309661342661492,0.0028003769628014248,0.02085029426890356,-0.009320279509416277,227,48,-0.01939813472783641,-0.0010030963935355507,-0.01235803078572629
deu,pi_nix,profitability,-0.0025678827203114906,-0.37906072188660406,-0.006929626106328473,-0.5947780940209829,-0.02347294215160658,-0.00011906854937658462,0.020756905370633457,0.002200187362752662,227,48,-0.003220073809234301,-0.005230451825241776,0.0061047276172027905
deu,ppeinv_gr1a,investment,-0.0011994799582866833,-0.17434225078385907,-0.008158821793609829,-0.881983857686134,-0.05338937952232983,0.0010070095893196741,0.020927095613791177,0.0018003077742916893,227,48,0.005343282485944084,0.009987549744989332,0.008599591903936882
deu,prc,trading frictions,0.01146123709581549,0.9511339281909172,0.03789062619193553,3.036060072712226,0.2378889325362336,-0.0011704003608351186,0.02802576627166659,0.003309026869661493,227,48,0.004089733904433326,-0.0006993366688934829,-0.0015811434261675413
deu,prc_highprc_252d,momentum,-0.012038962968389053,-0.5802862105583444,-0.06922811077654348,-2.752519861008186,-0.5497842452776195,0.0024037582063864862,0.0470578394881294,0.011249513164702239,227,48,0.020098212040511827,-0.003978174939577532,0.01652133146714359
deu,qmj,new,-0.012706255633959532,-0.9539498642721139,-0.04473012011061383,-2.5440503054201655,-0.28580209370292764,0.0029236795154948063,0.030322366810908066,-0.0011936734743666778,227,48,0.0019450304881155412,0.004528159740902383,-0.001821790683124283
deu,qmj_growth,new,0.00882738395205478,0.9666198394954622,-0.00866785670650598,-0.9428450888980853,-0.0361789273678587,0.0007483871346114104,0.021043298046023198,0.0040961209616623565,227,48,0.005555856280167924,-0.0018206405028969336,-0.007229197735245783
deu,qmj_prof,new,-0.019295182221434976,-2.052511257406281,-0.027726214745936496,-1.7263951584206447,-0.17460098791789508,0.002432172688557799,0.024047907642776006,-0.007585332679542575,227,48,-0.008982758680832476,-0.000376122903283674,-0.007131467770685992
deu,qmj_safety,new,-0.015348843105119133,-1.2819262147587116,-0.06057271017104571,-3.2398222075198024,-0.39650298932096495,0.0016658974917751301,0.03351681343524954,-0.004661821357556185,227,48,0.000981361611584108,-0.0021591876181452003,0.0021542288504884754
deu,rd5_at,intangibles,0.013299286346550051,1.1227518661821005,0.014883488705987354,1.1955027653288515,-0.004239106679010592,0.002040183018587961,0.028698168345174784,0.0009055772118638748,227,48,2.8656107683724952e-05,0.0036742120488700257,0.005562640027826873
deu,rd_me,intangibles,0.03950502517260133,4.582795505133042,0.061519406563517405,2.872800929922619,0.20841770513465785,0.0032069856011168792,0.031128770345993404,0.005470208643785859,227,48,0.014162825875216273,0.003050646079185775,0.003358178402115074
deu,rd_sale,intangibles,0.019274165048874862,1.5598407365851106,0.0049878841732016324,0.4284198757026757,-0.045802110063972445,0.002569586907706951,0.025408362117084353,0.0013293818562338357,227,48,0.0038011502062170414,-0.00014637559364372643,0.004890501399682575
deu,resff3_12_1,momentum,-0.016512537710244645,-2.2898307980969475,6.67395776053949e-05,0.006652038333366531,-0.022376120314710084,0.004981261552724981,0.023903840750160672,0.008470413881293016,227,48,0.004004510342065833,-0.0025273803448059916,0.012702456260973842
deu,resff3_6_1,momentum,-0.015221373950654482,-1.4360560321870004,0.00012119116208661592,0.011257475253299518,0.037290339807628164,0.0015286338742624187,0.024007676861476177,0.007964541751475073,227,48,0.010340882694425948,-0.00028097617652809965,0.004778538568185235
deu,ret_12_1,momentum,-0.015551228855447189,-0.7620539071495652,-0.03024499019151,-1.4245668236447109,-0.35821826627477293,0.0058943135631860065,0.04429290818905232,0.012197339016836525,227,48,0.014819199254381936,-0.01180951973182666,0.0191638856190244
deu,ret_12_7,new,-0.013272900528962711,-0.7222246000187966,-0.033302842739315656,-1.8398525839159265,-0.2459917424617009,0.003758863944962101,0.038399563250026074,0.009161471503578366,227,48,0.006465758951886442,0.0014482358391782338,0.01822526316235897
deu,ret_1_0,trading frictions,-0.02557785098018044,-1.7595145953899896,0.02563821865373172,1.9638508758520103,0.1586133593490236,0.0025821157106247945,0.027792557952411985,-0.0073779003351004254,227,48,-0.009477348543969314,-0.00130972345807455,-0.0033896102859410754
deu,ret_3_1,new,0.0006289285001858755,0.05062030972433454,-0.010685937994911162,-0.5879360930955642,-0.2238809150515591,0.0018540445201035837,0.03407281468381935,0.003654007076300025,227,48,0.0017580100200367923,-0.007427077266227017,0.00319359586639395
deu,ret_60_12,value,0.018813514068625838,1.723169749348794,0.03259398663981727,1.7443734485044784,0.09702668379874702,-0.0015954524645758234,0.027796834307458943,0.003213238398206636,227,48,0.01945413360886871,0.010990696637307867,-0.006728411779387033
deu,ret_6_1,momentum,-0.0160145119852148,-1.31334154283069,-0.009496073225462334,-0.4458944111547213,-0.22768651701716727,0.00430618366557994,0.03761378706345899,0.010420096577897107,227,48,0.009681120221482117,-0.0040063948327736494,0.008346177592729116
deu,ret_9_1,new,-0.014693008160993223,-0.8641254212924273,-0.029074288929231983,-1.3791608624002127,-0.34556585433021303,0.005173459401956531,0.040770845377147924,0.008611883671720366,227,48,0.01232903866583586,-0.016481827966561065,0.017371734202110214
deu,rmax1_21d,trading frictions,-0.01688483252169243,-1.5572563136739623,-0.04630520518426746,-2.3384228427873155,-0.32931968585648774,0.001477864132337187,0.03409416646532867,-0.0027798446123765935,227,48,0.017528079059311353,-0.008871964113058123,-0.0040842194034792665
deu,rmax5_21d,new,-0.02187396619796404,-1.8573012298830265,-0.06335252268014309,-2.8290332046024296,-0.37769334874446236,0.001554121570705977,0.03720032459113554,0.00027134410918284855,227,48,0.01875800382225667,-0.0028739938937109417,0.0027154564221296418
deu,rmax5_rvol_21d,new,-0.0080951878344638,-0.8321843368658445,-0.001550536723390029,-0.1288964464910459,-0.015241158397215952,0.0017279945590914746,0.023555893063254306,-0.004735081836704104,227,48,0.008268061137241258,-0.01253371589135075,-0.006622331820540592
deu,rskew_21d,trading frictions,-0.0029319931137719783,-0.33536537251096316,0.006532932545556102,0.8496799225476754,0.017676728588049865,0.0012185934867565004,0.017927157190066406,0.0018368938986046107,227,48,0.0059141555690029,0.001563170811747842,0.006541347734102216
deu,rvol_21d,trading frictions,-0.01564270213845603,-1.1017835945908758,-0.07453642627731741,-3.0260821736099515,-0.456369382840741,0.000586714638392267,0.04142973762595962,0.001650109388045138,227,48,0.022088944533172117,-0.004844685522756617,0.005508644128627525
deu,sale_bev,profitability,-0.007574234767112005,-0.9206734302807653,0.008187556007935408,0.9315246240872127,0.06647216316201288,0.0027019395778822394,0.02044750767541304,0.0009812548087689665,227,48,-0.004638799623566468,0.0009494974784190173,0.00370949573788525
deu,sale_emp_gr1,intangibles,-0.012643358162605645,-2.3631623308772407,0.004476043415961077,0.38779640778053226,0.06656215775114245,0.0004517460325746055,0.021779777455287645,0.004281508625272468,227,48,0.005906843431195566,-0.0008227491833302682,0.009457976119845482
deu,sale_gr1,value,0.012594278339245174,1.5145710308592883,-0.005357014108934099,-0.3560174856309745,-0.08254666484851016,0.0001793391358576089,0.023698135221665244,-0.0015680101479604777,227,48,0.020174337504739903,-0.0020662276728927336,-0.012380400322145916
deu,sale_gr3,value,0.019291805658408753,3.0554239117901156,0.005655138058915369,0.5594565953894173,-0.034580938275675606,-0.0014201799660648864,0.021460171760518284,0.007737126702151469,227,48,0.020698450056305568,0.005809424274114099,0.010594295599820216
deu,sale_me,value,0.020486400133356612,1.3729633894261437,0.04595670287673296,1.7542069307683408,0.3668380028898026,0.0036210808240635666,0.03644394299712914,0.008773428444221965,227,48,0.0110519362986021,0.00667810457273955,-0.004545109408884367
deu,saleq_gr1,profitability,0.014498625391835412,1.0601959296625851,-0.002161070917927075,-0.11782913650873512,-0.04765492754052013,3.855668312383724e-06,0.030373458568048885,-0.004080268446057589,227,48,0.012364553397966785,-0.010618465998654077,-0.012705678538554692
deu,saleq_su,momentum,0.00220786352781725,0.28274087135066794,-0.021704391223460826,-1.9128520520477035,-0.028049425194347045,0.0017608231238340757,0.028082861724472663,0.009303792976454311,227,48,-8.235753173507313e-06,0.005583725313162292,0.019138487187166108
deu,seas_11_15an,intangibles,-0.0040213413788162365,-0.460823986183677,-0.0164526920909671,-1.1635980181436092,-0.08634641509115898,0.0013768322772111773,0.02648921344603299,-0.005645797262240483,227,48,-0.005719662144608484,-0.011119853188339815,0.004723170496560567
deu,seas_11_15na,intangibles,-0.006160924504371619,-0.5496725736755034,0.024892279434904338,2.204121573220504,0.033742418093937396,0.0019807583860570084,0.026905663831059995,0.010396998284493508,227,48,0.013538963070627451,-0.007298078029002768,0.0088520211081415
deu,seas_16_20an,intangibles,-0.012597262050951285,-1.2330036031543896,-0.02791415777829747,-1.6826342198544513,-0.03658306960775592,0.003087457178516025,0.033058316032352125,-0.0011085185523792519,192,48,-0.01311338775803896,0.0028552733785393663,-0.0032018780905171333
deu,seas_16_20na,intangibles,-0.004523359862215999,-0.3589273332883157,0.012759407871926979,0.6369595534899054,0.11372750717210522,0.0010039087671454446,0.02925321384832589,0.004630757349534913,192,48,0.014846908991564817,0.003825946006338133,0.008036622501137075
deu,seas_1_1an,intangibles,-0.013664346822190416,-1.3505711570677565,0.0024765883403358867,0.176410774509881,-0.0560054940462271,0.001147876861047,0.02380666301138527,0.004223989837380524,227,48,0.00109232647517225,0.009465961656595306,0.002061172030964699
deu,seas_1_1na,intangibles,-0.006527282265553428,-0.3294487855253751,-0.033178262707165077,-1.5749442492967096,-0.3459042448803247,0.005615135685227168,0.04217714746215342,0.01254154464809469,227,48,0.016495045367883415,-0.015745585634556483,0.018620097599258072
deu,seas_2_5an,intangibles,0.003679477030858211,0.4862824527726124,0.010526595064431165,1.0643100971216486,0.05935672621314604,0.0010862226343630174,0.022299932451510438,0.0034760043579866676,227,48,0.0028636539030850333,0.0036580678358205166,-0.0016547191821892166
deu,seas_2_5na,intangibles,0.012167951962263187,1.2027394357214436,0.003947330712329847,0.22598200689131678,-0.007875086800338525,-0.0020511068988084053,0.028524961024377307,0.0035559005116656962,227,48,0.019676541754580414,0.013146631235116,-0.007413602220664291
deu,seas_6_10an,intangibles,0.003911753213705873,0.345853079799588,0.0028840638964833347,0.21736973607889504,0.018390496945766666,0.003931972936697675,0.025869420329464047,0.0009501322386634469,227,48,0.003283210922833967,0.001757865032728783,0.01106806659469628
deu,seas_6_10na,intangibles,0.010444649023226702,0.808476548560763,-0.02486617508315389,-2.4024549659910464,-0.0936087180031007,0.0013585319921883422,0.027264302896231978,0.008075639767997479,227,48,0.029761385558807776,-0.006916583220253243,-0.005669142390055299
deu,sti_gr1a,investment,0.0013083466946655301,0.15048486944191763,-0.009828377054507599,-1.6310150096310496,0.013163139094959846,-0.0007239267996117175,0.0178716773932624,0.0007036064469328358,227,48,0.00850614321452464,-0.008424315957141392,0.005659306770006375
deu,taccruals_at,investment,0.007403839195216389,1.071919815204295,0.023745262140225015,2.452496359351761,0.0906344961440325,-0.0004767748684852993,0.020692731060735475,-0.003851155845028068,227,48,-0.010587039478195703,-0.005981911299858791,-0.0014890497166076416
deu,taccruals_ni,investment,0.013781034505652894,1.682114606163541,0.01769031695651951,1.680401863987578,0.09582562776719339,-7.33948130089253e-05,0.020993523737891626,-0.0005038664092401249,227,48,-0.0007388497345726759,-0.008103956531070558,-0.001405211786568908
deu,tangibility,intangibles,-0.012316913050293431,-1.6907637102098265,0.0008899795130959903,0.10369358527796999,0.0114701142744571,-0.0003946070188782147,0.020144468181083282,0.0031098672540772585,227,48,0.007659662571546717,-1.1527229336917115e-06,-0.002258642363195667
deu,tax_gr1a,momentum,0.010820970438881526,1.0362476363488253,-0.0015733710623820397,-0.14858361341778192,-0.0347077588362402,0.000677514544235528,0.02114765899778508,-0.005508553053604748,227,48,-0.0065418847946315415,-0.012022747100040608,0.009176773153310993
deu,turnover_126d,trading frictions,-0.025142486891972137,-1.4191545836126362,-0.08703887436847736,-3.334162956975653,-0.5434016963193513,0.0006881944337123969,0.040823106715862444,-0.010812564603021699,227,48,-0.0006326904218178258,-0.011996093651732834,-0.0079564127629151
deu,turnover_var_126d,trading frictions,0.013912460384381497,0.8813708853451544,0.05781301647874801,3.3581770239146387,0.3839581857701122,0.0006881648910018549,0.03293492714123022,0.0076069884967927956,227,48,-0.003663876924432851,0.004701845883868984,0.013016686587455898
deu,z_score,profitability,-0.026243935980475867,-2.9286782661729376,-0.02585937294391829,-1.4095114724528215,-0.15705027057267634,0.0003647279679488435,0.026948005015706433,-0.013683508940232689,227,48,-0.02523592160149395,0.0019233828914349664,-0.0017699562420089327
deu,zero_trades_126d,trading frictions,-0.025027762788129692,-1.4025445056153907,-0.08679306938935782,-3.3021307539466647,-0.5426732731114168,0.0006776124612204484,0.04080082884134982,-0.010753055724613653,227,48,-0.0013984980252993405,-0.011525592475772492,-0.007412642781630826
deu,zero_trades_21d,trading frictions,-0.027084234735494154,-1.8082168490036494,-0.08164917185824268,-3.1872912343213415,-0.4994092065613081,0.00047417415334343745,0.0384955790138815,-0.00912130598047668,227,48,-0.0002684325071432581,-0.004167859678859184,-0.0089394185140172
deu,zero_trades_252d,trading frictions,-0.02735912986375746,-1.4558443708601587,-0.08533496589571779,-3.174834646729265,-0.5320551148654429,0.0004343320454269405,0.04065544388099412,-0.008651361707890475,227,48,0.0005951808705113171,-0.008053550992699941,-0.006883175694292309
dnk,age,intangibles,0.015164623034218998,0.861985101794102,-0.0036249963171028124,-0.14809977806201488,-0.003985986796697705,-1.3504844902018184e-05,0.0717883498651504,-0.00369321556554124,227,48,0.014307644514486156,-0.019547882612295,-0.012752306105214715
dnk,aliq_at,intangibles,-0.0016697932304003094,-0.11767597194499597,-0.012295887231452198,-0.7962139202816988,-0.06145493572661778,0.0007861388450449642,0.039198662035302326,-0.0024845704320453532,227,48,-0.024839527986712396,0.0025362850236670766,0.01595478212415322
dnk,aliq_mat,intangibles,0.005395063369163626,0.2647343076733256,-0.10558856870423465,-4.909394575176451,-0.3767125486624152,-0.003934648522093959,0.05064993540041712,-0.003681993446597339,227,48,-0.016274518852596006,0.01500125001842034,0.01353470729899524
dnk,ami_126d,trading frictions,0.016359859564341658,1.586867506734065,-0.013682673737171623,-0.981940438360609,-0.11031009186020935,0.0007457936157479274,0.032605900666039384,0.005276926783790243,227,48,0.00020983883361070025,-0.005668727960644041,0.016802877799216343
dnk,at_be,profitability,-0.004745655192138538,-0.36734283002766144,-0.030635407715665544,-2.0141024730112753,-0.1814352139610591,0.0024996749080297494,0.04113868460588492,-0.002443947301090146,227,48,-0.014316800641690669,-0.0054339805991879655,0.008664646462786767
dnk,at_gr1,investment,0.014269521835074017,1.0674610788457017,-0.012139141156368228,-0.5047210359521999,-0.060523336776500875,0.00462564227250059,0.036659497032867784,0.0036650449509068803,227,48,0.014318956781263542,-0.008564742928448233,0.0021228192698987385
dnk,at_me,value,0.0197463173455234,1.442239587071902,0.10147936717807148,4.65008950787605,0.2676925773227048,-0.003466687467281067,0.04578314293299953,0.015050383002340335,227,48,0.026100880833727625,-0.003879402577896948,0.0029186284233820507
dnk,at_turnover,profitability,0.0015952939641650772,0.0896911252104408,-0.028139494173111994,-1.1866828696933747,0.014047269123161633,0.006098688906398728,0.04183257711489334,-0.004710825127725663,227,48,-0.021074352868861734,0.016374216677116197,-0.0028368116482473753
dnk,be_gr1a,investment,0.018121500574689642,1.3493389920173882,0.024763131782767345,1.5587439814359092,0.008926164012767312,-0.00320372877884611,0.036928617674428565,0.008022098805530835,227,48,0.016412700641879614,0.0018715419323324168,0.00011087262296835138
dnk,be_me,value,0.02080153618278482,1.2979516264569932,0.10905376758893293,4.380112466548526,0.29960001252345436,-0.0028261712653407044,0.0459095379765497,0.01985092810176204,227,48,0.026034190925446923,0.011934086586755502,0.013031681588219183
dnk,beta_60m,trading frictions,-0.009672672656424183,-0.5174043378018741,-0.09036661323224493,-4.217779652216938,-0.43273472663894713,-0.0015685629884729028,0.04846842793289874,0.011020338863973791,227,48,0.01125500814991115,-0.009120341387189423,0.017548224740422932
dnk,beta_dimson_21d,trading frictions,0.00030118484219447293,0.014851643968060746,-0.0287366894322489,-1.633584995124307,-0.29486422810023843,0.0012116031849794626,0.0419854399791127,0.0002875456734479145,227,48,0.002088751165398742,0.011367117510668032,0.005354528147971251
dnk,betabab_1260d,trading frictions,0.006579112442483378,0.4221298287845165,-0.08843201232386971,-4.6522454195709635,-0.4264083543509108,-0.0003739110851773617,0.04680679045096924,0.007140053330926754,227,48,0.007094440143733567,-0.010216519441213209,0.01414803368469394
dnk,betadown_252d,trading frictions,-0.00148630292417787,-0.08464398561692511,-0.08602628555092831,-3.8906221915173433,-0.4320867941333818,-0.0007377172991149744,0.04689340406155589,-0.0064142238426024055,227,48,0.004847657246521475,-0.019153937665930567,0.0034339774603941004
dnk,bev_mev,value,0.02047562723405173,1.2823440809309743,0.07899658445313695,3.9834875069728453,0.22111960594166083,-0.0032255235652005176,0.042760664051732705,0.01773958702308971,227,48,0.0233842461254207,0.007348239080015387,0.016698026139654498
dnk,bidaskhl_21d,trading frictions,0.02456271932666282,2.022495901512309,0.02545467220040959,1.4774258852155446,0.18101497558274093,-0.003068579675377007,0.03595401151835574,-0.006081050086285444,227,48,-0.006589184037178492,0.0022011359061430576,-0.009390734818507933
dnk,capex_abn,investment,-0.002675117062109586,-0.13126513420352798,-0.009233072108625425,-0.5162227081060861,-0.05321342205859046,0.008526607057559633,0.04290031751824557,0.005327411950725332,227,48,0.0012928878778326422,0.003999176957267416,-0.0013594284899007918
dnk,capx_gr1,investment,-0.003786913118197214,-0.20387560449674463,-0.03952931033949631,-2.0062189652329145,-0.12986744901227407,0.008415486174624582,0.04568313465931852,0.009060752664297374,227,48,0.0007540138634874998,0.004783206248833233,0.016697512597372257
dnk,capx_gr2,investment,-0.008009985553863582,-0.33273281581538655,-0.025859419123053482,-1.3386526866655861,-0.11716425793717994,0.00667483547383313,0.0448180100296987,0.0008120749152144509,227,48,0.012364900942155893,-0.0024528978105674906,-0.011853149755717884
dnk,capx_gr3,investment,-0.002562586589962428,-0.09624045722097248,-0.028875082779535773,-1.1888005993660895,-0.11562926649545915,0.008285904299991294,0.044828893212163844,0.004833417924339566,227,48,0.0012646945612282575,0.002673944408774692,-0.011680211238068167
dnk,cash_at,intangibles,-0.009180231184731852,-0.6965702094930292,-0.020299227763805536,-1.0369245423357039,0.048675976849838015,0.0012364915465393886,0.0356811564262847,0.006580804901949135,227,48,0.012849717060443758,-0.002681523380474416,-0.008189332147996576
dnk,chcsho_12m,investment,0.015320702085232101,1.5667706556525178,-0.02395085727434513,-1.4544362967509799,-0.13640842837498238,0.0008857220600096082,0.03126520212739715,0.004872517268683448,227,48,-0.00918963920147181,0.013796751485871549,0.011980034021068156
dnk,coa_gr1a,investment,-0.027431617895828327,-1.9346384784782678,-0.0017351508582623793,-0.10331243090833994,-0.024124482090667015,0.005874254084068716,0.04045952751217009,0.0025416983352857998,227,48,0.007063303563105065,-0.02476804199137665,0.009012285075892218
dnk,col_gr1a,investment,-0.004680058263412349,-0.2356616895683073,0.00533353246249629,0.2332808428338064,-0.11132930702566879,0.001750724956161786,0.04468915087512983,0.009193107976855396,227,48,0.013245835831871736,-0.009224660269080151,0.02678209075041123
dnk,cop_at,profitability,-0.016252584456886925,-1.120168607476939,-0.08955801592359985,-4.821504871212714,-0.32245142722311254,0.0018183147536599824,0.04559392534436591,-0.004333220115965877,227,48,-0.02262564173860063,0.01983178303642445,-0.0043835224770585515
dnk,cop_atl1,profitability,-0.0159826200994212,-1.0826107931910973,-0.0730757739250772,-4.878995858392501,-0.2845745537805789,0.0009728945436818793,0.0454844122098687,-0.007648694513769834,227,48,-0.02561664225520612,0.017708349692922763,-0.0011008689655094834
dnk,corr_1260d,new,0.0004559320394685846,0.040954692413895835,-0.02852731990909762,-1.6426189961611235,-0.15091660817712804,0.004721544887951568,0.041199721522081026,0.010649350588825596,227,48,0.007545901151036884,0.004445970250781233,0.014339362513414016
